id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1001548,2367223,7160,7160,7097, 60 months,6.13,218.24,F,F3,Consultant,9 years,RENT,268870,Verified,Aug-08,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001548,Borrower added for business purpose,wedding,wedding,758xx,FL,5.45,0,Dec-91,9,37,71,11,2,11901,50.5,22,f,7359.732010520706,7359.732010520706,8872.05,8872.05,6868.9,1889.08,0,357.16,0,Dec-14,1704.45,Dec-18,Jan-09,0,22,1,JOINT,,,,2,7206,29942,7,0,9,4,99,18457,17.0,8,13,8933,30.2,45767,1,17,6
1001549,3428081,16810,16810,16786, 60 months,12.39,561.47,G,G1,Analyst,7 years,MORTGAGE,32470,Source Verified,Apr-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001549,Borrower added for business purpose,small_business,small_business,983xx,AZ,29.04,2,Mar-87,2,113,97,26,1,46783,42.4,51,f,5602.808490667015,5602.808490667015,15415.76,15415.76,10758.36,422.56,0,448.92,0,Mar-07,1300.21,Nov-18,Apr-07,0,2,1,INDIVIDUAL,,,,1,4092,318917,9,1,7,0,110,63669,7.5,4,13,9459,70.2,73916,8,14,2
1001550,5273445,6126,6126,6089, 60 months,15.12,212.72,C,G2,Doctor,10+ years,MORTGAGE,285914,Source Verified,Feb-09,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001550,Borrower added for business purpose,wedding,wedding,664xx,TX,33.14,1,Nov-92,9,112,81,6,1,82,86.7,12,f,4399.074579833719,4399.074579833719,3897.63,3897.63,3574.21,294.93,0,424.24,0,Jun-07,118.4,Dec-19,Dec-14,0,53,1,JOINT,,,,0,2080,409594,1,1,8,6,47,69544,2.1,5,8,8632,50.5,33822,9,13,6
1001551,4184790,31009,31009,30996, 60 months,16.21,1093.4,B,D5,Manager,6 years,MORTGAGE,178340,Verified,May-17,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001551,Borrower added for business purpose,home_improvement,home_improvement,334xx,NY,29.42,0,Mar-91,7,43,42,1,0,42271,94.8,38,w,9471.864655581936,9471.864655581936,23416.59,23416.59,17600.39,36.28,0,351.58,0,Oct-09,651.26,Jan-19,Aug-07,0,20,1,JOINT,,,,0,1743,117913,8,1,5,15,86,2686,41.3,4,12,7845,29.2,53198,0,0,1
1001552,7681935,34584,34584,34577, 36 months,19.57,1277.7,B,G5,Developer,7 years,MORTGAGE,181155,Not Verified,Sep-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001552,Borrower added for business purpose,car,car,240xx,NY,9.94,1,Jul-86,5,14,31,5,1,24347,38.0,47,f,8906.508441418368,8906.508441418368,40640.28,40640.28,31673.29,462.51,0,121.37,0,May-17,1113.17,May-18,May-10,0,79,1,INDIVIDUAL,,,,1,4884,160335,1,1,1,15,49,55673,33.0,9,0,1288,69.5,67001,3,19,13
1001553,7689142,26396,26396,26306, 36 months,12.1,877.99,F,G1,Engineer,4 years,MORTGAGE,291102,Not Verified,Sep-12,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001553,Borrower added for business purpose,wedding,wedding,226xx,FL,38.31,3,Oct-82,3,94,48,22,3,46568,54.2,12,w,6595.112723444972,6595.112723444972,22094.94,22094.94,21366.64,668.7,0,307.66,0,Dec-12,345.3,Mar-19,May-11,0,43,1,JOINT,,,,2,3249,157221,9,4,4,16,18,24199,56.8,4,3,18174,78.0,57632,8,10,10
1001554,5990961,1192,1192,1139, 36 months,17.25,42.65,F,G1,Manager,9 years,RENT,290950,Not Verified,May-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001554,Borrower added for business purpose,small_business,small_business,787xx,AZ,1.98,2,Mar-93,1,60,73,25,1,5752,31.5,33,f,9218.12406156527,9218.12406156527,1316.12,1316.12,1106.6,482.49,0,93.15,0,Jun-10,1363.83,Sep-19,Feb-08,0,19,1,INDIVIDUAL,,,,0,4479,406152,2,3,9,3,73,23575,45.0,6,12,13143,28.5,60723,3,18,8
1001555,4646804,13816,13816,13815, 60 months,16.71,490.59,D,E2,Accountant,9 years,MORTGAGE,185961,Not Verified,Nov-16,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001555,Borrower added for business purpose,debt_consolidation,debt_consolidation,295xx,TX,13.97,4,Feb-89,6,6,97,14,3,28270,36.8,17,w,5647.817949330725,5647.817949330725,9747.62,9747.62,6500.57,1594.77,0,66.24,0,Sep-10,1269.69,Jun-19,Aug-10,0,98,1,JOINT,,,,1,8146,135633,5,4,2,15,74,15335,39.4,3,19,18460,8.6,19302,9,7,8
1001556,1647296,33130,33130,33050, 36 months,15.95,1163.93,F,B4,Developer,10+ years,OWN,47702,Verified,Jul-08,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001556,Borrower added for business purpose,credit_card,credit_card,415xx,TX,11.14,0,Apr-04,0,109,86,25,2,38990,2.8,5,w,8269.371517152667,8269.371517152667,31426.49,31426.49,22714.48,1498.86,0,316.29,0,Jun-12,404.89,Dec-18,Aug-08,0,56,1,JOINT,,,,2,7867,32992,6,3,2,3,40,8460,84.3,5,5,964,57.4,27935,0,0,4
1001557,2549302,31698,31698,31621, 60 months,17.81,1142.94,C,B4,Analyst,10+ years,MORTGAGE,289883,Verified,Sep-16,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001557,Borrower added for business purpose,wedding,wedding,351xx,NY,2.88,4,Jun-81,6,29,18,16,1,44891,78.6,33,f,4094.6016418518625,4094.6016418518625,32086.17,32086.17,25539.31,162.03,0,312.31,0,May-11,1100.8,Jun-18,Aug-11,0,68,1,JOINT,,,,0,8406,260337,8,0,9,4,4,67914,62.2,3,0,827,39.7,65077,4,10,4
1001558,4122951,11655,11655,11567, 36 months,10.19,377.11,F,C5,Developer,5 years,OWN,96821,Verified,Oct-07,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001558,Borrower added for business purpose,credit_card,credit_card,912xx,CA,16.82,1,Feb-96,9,35,83,9,2,3668,96.9,54,w,867.4419134794764,867.4419134794764,10638.5,10638.5,10935.36,1394.64,0,78.31,0,May-15,1623.44,Dec-19,Jan-17,0,111,1,JOINT,,,,1,4953,456402,7,1,0,4,5,56549,64.6,1,13,2470,87.8,63104,5,9,14
1001559,1800101,31075,31075,31020, 36 months,6.69,955.11,E,C3,Engineer,7 years,RENT,116683,Verified,Feb-10,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001559,Borrower added for business purpose,car,car,790xx,GA,25.3,1,Apr-00,9,112,51,19,4,20630,77.0,41,f,9941.485895291096,9941.485895291096,21687.8,21687.8,19552.75,1041.17,0,176.21,0,Oct-08,749.65,Nov-18,Aug-10,0,89,1,INDIVIDUAL,,,,2,8875,306120,5,2,3,19,2,45164,38.2,1,0,14170,4.5,19844,0,5,7
1001560,5100612,10359,10359,10266, 60 months,7.39,321.71,G,E2,,< 1 year,RENT,88446,Source Verified,Aug-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001560,Borrower added for business purpose,credit_card,credit_card,430xx,PA,35.42,3,Aug-84,6,89,51,29,1,10995,51.8,5,w,1656.315208265725,1656.315208265725,9960.73,9960.73,6089.58,264.33,0,33.14,0,Mar-07,493.97,Jan-18,Nov-09,0,70,1,JOINT,,,,2,6350,418349,7,4,6,10,44,52411,77.7,3,9,18887,63.8,61845,7,12,8
1001561,6877845,34272,34272,34180, 60 months,9.49,1097.67,C,D1,Accountant,5 years,OWN,231282,Source Verified,Nov-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001561,Borrower added for business purpose,car,car,564xx,NY,39.6,1,Aug-07,9,10,33,20,2,34830,82.8,48,w,2515.100392589893,2515.100392589893,40883.09,40883.09,32482.3,1479.07,0,357.87,0,Nov-10,1402.44,May-18,Mar-11,0,51,1,JOINT,,,,2,9503,408235,4,2,2,13,101,70797,15.2,4,16,8156,4.7,72670,0,0,7
1001562,7014126,15671,15671,15588, 36 months,15.0,543.24,D,G2,Teacher,5 years,MORTGAGE,270527,Source Verified,Jul-16,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001562,Borrower added for business purpose,car,car,450xx,CA,32.52,1,Mar-05,2,69,58,8,4,28772,85.8,9,w,1631.0338942483947,1631.0338942483947,22956.54,22956.54,6715.34,172.09,0,493.75,0,Sep-14,141.61,Aug-18,Jul-17,0,79,1,JOINT,,,,1,570,497193,9,0,6,16,74,85037,40.2,0,18,5435,11.3,83956,5,8,9
1001563,6238561,28048,28048,27964, 36 months,21.81,1068.41,E,A2,Developer,10+ years,RENT,63884,Verified,Aug-11,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001563,Borrower added for business purpose,vacation,vacation,620xx,NY,19.28,4,Jan-90,3,105,101,8,3,41739,54.5,57,f,3374.7951797874507,3374.7951797874507,36168.5,36168.5,19290.22,354.3,0,369.95,0,Dec-10,1665.35,May-18,Apr-16,0,16,1,JOINT,,,,1,8038,347592,9,2,5,8,60,57586,4.7,2,16,13999,36.9,82564,8,17,5
1001564,7339776,11738,11738,11678, 36 months,19.03,430.45,E,F1,Engineer,4 years,RENT,176218,Not Verified,Oct-10,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001564,Borrower added for business purpose,vacation,vacation,203xx,CA,29.22,4,Jan-09,3,28,80,16,3,35166,93.7,52,w,2892.8013372633877,2892.8013372633877,7764.34,7764.34,7925.22,298.45,0,422.08,0,Dec-10,1886.92,Dec-19,Feb-17,0,65,1,INDIVIDUAL,,,,2,3307,186859,8,0,0,16,111,38638,11.5,4,19,17710,22.9,4165,2,19,1
1001565,9885366,26963,26963,26942, 36 months,20.78,1012.79,G,C4,Manager,3 years,RENT,65819,Source Verified,Jun-17,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001565,Borrower added for business purpose,credit_card,credit_card,588xx,NY,33.9,0,Mar-05,3,91,107,18,3,11196,3.0,59,w,6011.022485492349,6011.022485492349,20834.36,20834.36,13148.07,1878.07,0,238.17,0,Jan-14,1929.57,May-18,May-08,0,11,1,JOINT,,,,2,5712,319940,3,4,4,18,106,96396,8.2,7,6,4872,16.2,21310,4,10,12
1001566,9121757,7773,7773,7739, 36 months,12.02,258.25,B,G4,Manager,< 1 year,MORTGAGE,103162,Source Verified,Nov-15,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001566,Borrower added for business purpose,wedding,wedding,632xx,FL,19.15,0,Jun-97,8,78,4,8,3,18714,1.0,54,f,9964.600144192844,9964.600144192844,4499.2,4499.2,4951.17,1396.31,0,47.79,0,May-10,865.08,Dec-19,Aug-07,0,57,1,INDIVIDUAL,,,,2,2476,129558,0,0,5,0,105,70807,44.1,3,8,5967,79.3,83693,0,15,9
1001567,5642929,30894,30894,30879, 60 months,13.09,1042.28,C,B3,Analyst,10+ years,OWN,233704,Verified,Sep-12,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001567,Borrower added for business purpose,credit_card,credit_card,701xx,PA,31.62,1,Aug-90,5,92,65,23,3,45692,8.1,6,f,525.090554855685,525.090554855685,19637.76,19637.76,25752.0,822.57,0,363.3,0,Aug-09,1246.41,Aug-18,Apr-09,0,76,1,JOINT,,,,2,6070,276978,7,4,8,12,47,27023,69.7,5,11,90,23.2,22205,0,2,9
1001568,9417233,1717,1717,1668, 60 months,12.87,57.75,G,E1,Accountant,9 years,OWN,99606,Not Verified,Dec-09,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001568,Borrower added for business purpose,car,car,840xx,OH,19.82,2,Dec-02,9,5,40,9,0,30368,5.8,51,w,7784.43113293322,7784.43113293322,1288.92,1288.92,1064.75,1644.41,0,128.26,0,Dec-17,1714.73,Nov-18,Sep-09,0,4,1,INDIVIDUAL,,,,2,551,100201,4,4,9,9,23,86556,31.3,3,19,6465,36.5,26407,1,9,1
1001569,3833552,12676,12676,12634, 60 months,8.84,402.15,E,F3,Manager,10+ years,MORTGAGE,72018,Not Verified,Mar-16,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001569,Borrower added for business purpose,vacation,vacation,418xx,OH,16.07,0,Nov-92,8,111,33,5,2,45580,42.5,26,f,1279.9192440648656,1279.9192440648656,8867.21,8867.21,7425.55,431.92,0,194.15,0,Dec-17,446.85,May-18,Jun-15,0,79,1,JOINT,,,,2,7329,297761,8,2,5,9,109,2066,2.7,4,12,4539,90.8,44133,5,1,1
1001570,8376519,5434,5434,5418, 60 months,6.22,165.86,D,B1,Teacher,7 years,RENT,46250,Not Verified,Jan-07,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001570,Borrower added for business purpose,medical,medical,396xx,NC,21.52,1,Oct-09,3,75,53,2,4,28836,94.0,34,f,198.35024632215647,198.35024632215647,3877.97,3877.97,4722.89,1862.19,0,351.55,0,Aug-12,55.41,Aug-18,Sep-13,0,91,1,INDIVIDUAL,,,,0,8304,164581,2,3,7,6,47,64080,70.7,6,1,18462,78.6,77544,6,7,2
1001571,6701934,30100,30100,30021, 36 months,16.82,1070.45,G,D5,,5 years,MORTGAGE,165485,Verified,Mar-10,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001571,Borrower added for business purpose,debt_consolidation,debt_consolidation,493xx,GA,27.36,4,Feb-82,6,50,19,21,4,16811,67.5,15,f,6385.768201156949,6385.768201156949,21996.18,21996.18,29896.2,1393.99,0,452.39,0,Feb-10,769.13,May-18,Jul-13,0,71,1,JOINT,,,,2,9739,141205,8,3,1,5,25,28603,20.7,7,11,5297,52.4,78254,4,17,4
1001572,2276647,5994,5994,5937, 36 months,24.78,237.62,B,G1,,2 years,MORTGAGE,275311,Not Verified,Feb-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001572,Borrower added for business purpose,credit_card,credit_card,996xx,FL,29.35,3,Feb-97,9,79,109,14,1,21761,65.9,33,f,8733.152288693673,8733.152288693673,4799.27,4799.27,5200.46,1119.16,0,243.12,0,Feb-16,1768.74,Mar-18,Aug-09,0,55,1,INDIVIDUAL,,,,1,2045,336580,7,3,0,6,48,55229,72.3,9,18,9175,9.4,72015,0,2,0
1001573,6416775,5234,5234,5233, 60 months,8.34,164.84,E,G3,Analyst,2 years,OWN,94363,Source Verified,May-10,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001573,Borrower added for business purpose,major_purchase,major_purchase,205xx,PA,14.91,4,May-97,8,109,53,18,2,27066,38.5,46,w,1762.985066483953,1762.985066483953,3274.32,3274.32,4751.46,1589.3,0,480.8,0,Sep-07,1010.14,Mar-19,Jul-12,0,91,1,INDIVIDUAL,,,,1,6615,471232,5,1,0,4,89,69086,0.7,9,16,17282,94.5,21815,0,5,8
1001574,9704813,4764,4764,4761, 36 months,5.93,144.78,G,B2,Developer,5 years,MORTGAGE,176857,Source Verified,May-16,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001574,Borrower added for business purpose,major_purchase,major_purchase,956xx,AZ,23.28,4,Sep-98,9,37,110,13,0,34884,53.4,7,f,3416.1378464194736,3416.1378464194736,3705.61,3705.61,4591.07,1289.56,0,259.95,0,Jan-14,1060.44,Dec-19,Sep-12,0,45,1,JOINT,,,,1,3336,434329,9,2,6,6,87,52399,31.2,7,1,16239,70.9,91931,0,12,10
1001575,4045315,24185,24185,24101, 60 months,20.59,906.09,C,B3,Manager,6 years,MORTGAGE,207937,Source Verified,Aug-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001575,Borrower added for business purpose,small_business,small_business,951xx,CA,36.48,3,Jan-94,2,72,65,12,0,43281,30.4,49,w,1687.5020422307718,1687.5020422307718,28741.74,28741.74,21308.52,1774.22,0,61.26,0,Nov-09,1382.95,Apr-18,Jun-15,0,71,1,JOINT,,,,1,6035,36825,9,0,7,14,103,73948,62.1,6,1,9145,3.5,55,2,18,4
1001576,4144480,12999,12999,12961, 36 months,10.05,419.75,B,B4,Engineer,7 years,RENT,117400,Verified,Jul-13,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001576,Borrower added for business purpose,credit_card,credit_card,141xx,GA,39.08,4,Oct-04,2,21,91,15,2,49711,51.8,17,f,9065.075693029172,9065.075693029172,9572.48,9572.48,12845.78,1658.31,0,259.22,0,Nov-16,1149.03,Mar-18,Aug-12,0,92,1,JOINT,,,,0,5208,428798,7,3,7,9,54,47391,87.1,3,5,3139,94.9,29696,3,13,6
1001577,4570834,3581,3581,3484, 36 months,21.59,136.0,C,A2,Doctor,4 years,RENT,116847,Not Verified,May-14,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001577,Borrower added for business purpose,credit_card,credit_card,222xx,PA,9.86,0,May-82,5,96,17,21,3,5441,74.7,7,f,2703.604324181226,2703.604324181226,2405.85,2405.85,3038.01,395.66,0,430.31,0,May-11,108.95,Jan-18,Apr-11,0,17,1,INDIVIDUAL,,,,0,5486,277518,7,2,2,19,3,24144,75.4,3,6,6685,7.2,21713,7,12,13
1001578,5828761,3763,3763,3670, 36 months,19.08,138.09,C,D2,,9 years,OWN,289005,Verified,Jun-12,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001578,Borrower added for business purpose,home_improvement,home_improvement,631xx,TX,8.52,4,Jul-80,7,89,43,15,3,47024,55.9,14,f,4447.128914061025,4447.128914061025,2136.24,2136.24,2998.79,479.33,0,269.02,0,Dec-16,1121.72,May-19,Aug-17,0,115,1,INDIVIDUAL,,,,1,215,103873,6,1,4,12,48,98886,45.0,1,4,9282,60.3,81981,8,14,10
1001579,4940285,28374,28374,28369, 60 months,23.91,1111.85,C,D2,Analyst,5 years,RENT,96340,Not Verified,Sep-16,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001579,Borrower added for business purpose,car,car,597xx,GA,27.39,3,Apr-91,0,53,102,29,2,25961,41.9,8,w,8947.412762830783,8947.412762830783,28373.19,28373.19,23153.44,130.19,0,373.88,0,Feb-16,1295.92,Mar-19,Apr-08,0,43,1,JOINT,,,,1,8461,179892,6,2,6,8,73,89829,71.9,8,11,185,39.4,93926,4,18,4
1001580,7851803,11531,11531,11451, 60 months,13.18,389.53,G,G5,Developer,< 1 year,MORTGAGE,217905,Verified,Aug-08,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001580,Borrower added for business purpose,small_business,small_business,594xx,FL,17.17,1,Feb-89,3,39,47,25,4,10146,84.5,18,w,5528.692037626718,5528.692037626718,15474.4,15474.4,10839.71,440.4,0,273.98,0,May-07,1283.19,Feb-18,Jan-10,0,42,1,INDIVIDUAL,,,,1,9016,251982,2,0,8,5,97,20804,53.8,5,10,14412,98.1,69801,3,17,10
1001581,6742533,26307,26307,26219, 60 months,18.24,954.23,B,F5,Consultant,5 years,MORTGAGE,133049,Source Verified,Jan-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001581,Borrower added for business purpose,car,car,824xx,NC,1.94,1,Nov-07,7,6,114,23,3,33357,28.7,27,w,9328.498007687058,9328.498007687058,14706.05,14706.05,21303.54,686.98,0,273.03,0,Aug-17,1456.69,Jul-18,Sep-07,0,79,1,JOINT,,,,1,6901,368650,6,3,4,19,43,43959,81.3,2,9,18957,92.3,98478,9,11,14
1001582,8324222,31835,31835,31767, 60 months,14.3,1092.69,G,B1,Analyst,8 years,MORTGAGE,20357,Verified,Jan-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001582,Borrower added for business purpose,car,car,723xx,FL,14.53,1,Nov-99,5,109,34,23,1,33266,48.1,21,w,9264.50414647039,9264.50414647039,33182.45,33182.45,27273.78,57.65,0,142.38,0,Mar-13,1039.84,Apr-18,Jul-10,0,89,1,INDIVIDUAL,,,,1,8490,111161,2,0,3,6,28,23162,77.2,2,16,8329,59.9,91253,8,7,9
1001583,3627144,12064,12064,11996, 36 months,17.61,433.79,G,A4,Engineer,9 years,OWN,279718,Verified,Jun-12,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001583,Borrower added for business purpose,wedding,wedding,173xx,CA,32.46,3,Feb-90,1,95,78,1,0,16313,97.8,5,f,4616.01019893721,4616.01019893721,13881.07,13881.07,6389.17,629.93,0,100.63,0,Aug-17,1800.12,Feb-18,Mar-12,0,85,1,JOINT,,,,0,1237,213996,8,1,3,5,25,50592,97.6,0,7,16149,70.1,40740,5,13,2
1001584,3825896,12312,12312,12293, 36 months,13.99,420.74,G,G5,Doctor,3 years,RENT,205326,Verified,Nov-10,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001584,Borrower added for business purpose,debt_consolidation,debt_consolidation,934xx,OH,32.1,3,Jun-08,7,39,110,25,3,40672,96.7,19,w,5823.826127333706,5823.826127333706,13450.39,13450.39,11666.73,1543.09,0,139.46,0,Feb-10,928.52,Nov-19,Mar-13,0,78,1,INDIVIDUAL,,,,0,7002,176083,4,0,5,15,82,94703,10.5,1,9,8894,82.2,51906,2,0,2
1001585,5936792,7476,7476,7413, 36 months,8.77,236.94,E,B4,,9 years,MORTGAGE,292940,Source Verified,Sep-10,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001585,Borrower added for business purpose,credit_card,credit_card,112xx,MI,20.29,0,Jan-09,0,106,38,22,4,27398,0.6,58,f,2303.142737129369,2303.142737129369,10299.11,10299.11,4996.42,1680.66,0,220.42,0,Jul-09,1036.37,Jun-19,Jul-11,0,76,1,JOINT,,,,0,6207,26862,7,1,8,1,84,31181,34.1,4,11,8365,82.0,15900,6,0,3
1001586,5876872,25565,25565,25550, 36 months,15.16,888.22,F,B1,Accountant,< 1 year,RENT,43238,Verified,Mar-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001586,Borrower added for business purpose,small_business,small_business,324xx,IL,19.43,3,Jun-96,0,23,103,7,3,42489,53.2,57,w,9905.358188011633,9905.358188011633,34931.9,34931.9,12696.61,17.75,0,404.8,0,Sep-08,1560.61,Aug-19,Sep-07,0,21,1,INDIVIDUAL,,,,2,769,103209,2,0,0,14,82,18810,19.2,8,1,8484,59.9,4867,8,0,14
1001587,3739956,3382,3382,3332, 60 months,15.57,118.18,A,C3,,10+ years,RENT,60883,Verified,Jul-15,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001587,Borrower added for business purpose,wedding,wedding,208xx,MI,23.6,1,May-06,6,40,102,13,3,9324,33.7,6,f,2783.166604117949,2783.166604117949,1884.81,1884.81,2975.73,14.29,0,414.5,0,Oct-10,1666.47,Mar-18,Jun-12,0,59,1,JOINT,,,,1,6773,4944,2,1,0,2,60,58977,63.1,2,7,788,25.2,25054,9,16,14
1001588,3619980,23463,23463,23427, 36 months,21.21,886.5,E,E2,Consultant,8 years,RENT,105478,Source Verified,Feb-13,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001588,Borrower added for business purpose,vacation,vacation,755xx,AZ,9.56,3,Jul-04,9,50,2,28,0,7432,29.1,22,w,7833.069879809512,7833.069879809512,20200.33,20200.33,14402.43,292.61,0,81.69,0,Jan-17,1296.72,Apr-19,Apr-07,0,84,1,INDIVIDUAL,,,,1,6975,243908,2,2,0,12,39,73916,66.4,6,5,11650,31.3,54922,1,17,12
1001589,1721384,34402,34402,34330, 36 months,19.71,1273.42,B,F3,Consultant,3 years,RENT,89396,Not Verified,Mar-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001589,Borrower added for business purpose,medical,medical,668xx,IL,21.52,2,Jan-07,2,38,18,18,1,38724,59.6,43,f,3129.6906015522595,3129.6906015522595,40278.89,40278.89,17561.24,1745.15,0,276.43,0,May-11,252.75,May-18,Jul-11,0,62,1,JOINT,,,,2,9704,39072,7,2,3,16,101,56963,20.4,5,0,9618,66.6,85533,8,19,9
1001590,9908385,27345,27345,27277, 36 months,18.28,992.43,A,F5,,1 year,OWN,261819,Verified,Feb-12,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001590,Borrower added for business purpose,car,car,945xx,FL,1.43,4,Oct-88,7,101,86,1,1,20867,44.6,26,f,3130.4226208978503,3130.4226208978503,39717.1,39717.1,15142.31,938.56,0,208.01,0,May-14,663.9,Sep-18,Feb-14,0,113,1,INDIVIDUAL,,,,1,8519,492018,8,2,3,18,18,78272,42.2,2,12,206,68.8,25166,1,14,2
1001591,8716220,27946,27946,27905, 60 months,7.27,866.35,A,A2,Accountant,< 1 year,OWN,286591,Source Verified,Jun-17,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001591,Borrower added for business purpose,major_purchase,major_purchase,534xx,PA,19.55,0,Sep-88,8,113,82,11,4,34359,73.3,32,w,1038.629267009461,1038.629267009461,36460.72,36460.72,11764.41,1965.8,0,285.47,0,Jul-08,40.31,Feb-18,Aug-09,0,23,1,JOINT,,,,2,6679,432299,6,2,7,10,81,17025,60.2,3,13,18685,37.1,2638,4,18,9
1001592,3887698,15162,15162,15106, 60 months,19.41,558.93,A,B3,Analyst,2 years,OWN,215895,Verified,Aug-10,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001592,Borrower added for business purpose,small_business,small_business,841xx,CA,14.11,1,Mar-93,7,100,17,13,2,4407,2.7,34,w,5598.958107965798,5598.958107965798,10258.45,10258.45,6889.22,1774.66,0,323.81,0,Dec-07,590.9,Mar-18,Mar-17,0,64,1,JOINT,,,,2,1409,170840,0,0,4,1,13,96604,65.9,4,9,11031,88.8,51897,0,8,5
1001593,3432593,9397,9397,9332, 60 months,15.01,325.8,F,B4,Accountant,6 years,MORTGAGE,269494,Source Verified,Oct-16,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001593,Borrower added for business purpose,home_improvement,home_improvement,224xx,NY,27.32,1,Feb-00,0,82,93,20,2,30971,92.7,17,f,2448.3233812820927,2448.3233812820927,7322.23,7322.23,7100.14,1780.26,0,139.81,0,Mar-15,1140.49,Nov-18,Dec-16,0,28,1,INDIVIDUAL,,,,2,3386,423046,5,4,9,9,34,4793,10.3,1,8,13256,40.0,86687,1,1,4
